,Id,degree,group
60156,1170092984081297409,1,11
60157,1367016445394190336,1,11
60158,2786934995,1,11
60159,551057548,1,11
60160,504355494,1,11
60161,1228588577434537985,1,11
60162,802589342069903360,1,11
60163,1086948017587060736,1,11
60164,461303459,1,11
60165,634029598,1,11
60166,312205499,1,11
60167,843097560533426181,1,11
60168,922554648782712832,1,11
60169,378724489,1,11
60170,1147652234831892481,1,11
60171,1376835220935172102,1,11
60172,1292506774264860674,1,11
60173,731797478736039936,1,11
60174,281533780,1,11
60175,1147457955081674752,1,11
60176,1041659221169692673,1,11
60177,1245316682522005505,1,11
60178,1304899759044427777,1,11
60179,492289715,1,11
60180,320901013,1,11
60181,1227324468248416263,1,11
60182,710913734357741568,1,11
60183,1292850056966660099,1,11
60184,1380230164756451332,1,11
60185,1915393099,1,11
60186,1261781592080556034,1,11
60187,821608195,1,11
60188,204692834,1,11
60189,1053731341286756352,1,11
60190,866768283462193155,1,11
60191,204998458,1,11
60192,1374489962578546691,1,11
60193,1377026075117637635,1,11
60194,1381483298912882693,1,11
60195,796672409495552001,1,11
60196,1297074757628768261,1,11
60197,1338469264530010112,1,11
60198,1139494904701378561,1,11
60199,1198974123537502209,1,11
60200,817101269181595648,1,11
60201,1332412477204738048,1,11
60202,1273496531971330048,1,11
60203,1256160280863801344,1,11
60204,143788019,1,11
60205,1206434478433943552,1,11
60206,1077931748842000385,1,11
60207,1178887875443736576,1,11
60208,1307747382856163328,1,11
60209,1329078745467031555,1,11
60210,1039500583173074944,1,11
60211,1115256567090352132,1,11
60212,871360324473020416,1,11
60213,1242896852665733121,1,11
60214,1059689202747654144,1,11
60215,991579677654384645,1,11
60216,1158106198761246722,1,11
60217,1375126145839067142,1,11
60218,1246576524943384577,1,11
60219,1201574007939780608,1,11
60220,1226790823095947264,1,11
60221,1317839576204005377,1,11
60222,828215167351660544,1,11
60223,1359252955925463041,1,11
60224,1370507564,1,11
60225,321918337,1,11
60226,1268161638437466113,1,11
60227,1064434567027834880,1,11
60228,844224688570220546,1,11
60229,1253362892717600770,1,11
60230,1330908711880101889,1,11
60231,1204358172837863425,1,11
60232,824738985599696896,1,11
60233,3357332667,1,11
60234,1354735914656948225,1,11
60235,1318721381983506432,1,11
60236,1341293729521557505,1,11
60237,1323939097304551425,1,11
60238,924246976824299521,1,11
60239,1354831189383770117,1,11
60240,1360575479384793092,1,11
60241,802923380,1,11
60242,1195778777948852225,1,11
60243,1309250254492098562,1,11
60244,1351336231951597569,1,11
60245,1216188655938699265,1,11
60246,1316219732849197057,1,11
60247,1204325858204377088,1,11
60248,872115246915358722,1,11
60249,1291620837410439176,1,11
60250,57610625,1,11
60251,351146383,1,11
60252,1018493495328296960,1,11
60253,741706548678959104,1,11
60254,1275799353077248000,1,11
60255,1305963059484258305,1,11
60256,1338439380826984449,1,11
60257,1330292577506045963,1,11
60258,1358462133697212427,1,11
60259,760181736412241920,1,11
60260,1343232107343187968,1,11
60261,1182804537238786048,1,11
60262,990545605729677312,1,11
60263,976378580140740608,1,11
60264,962193554230726657,1,11
60265,1263014214110674944,1,11
60266,318635140,1,11
60267,1160607244037365761,1,11
60268,1190771828769394688,1,11
60269,1277637731267510273,1,11
60270,794196904456441857,1,11
60271,1098803141020188672,1,11
60272,1180817200174833664,1,11
60273,1311084706503499776,1,11
60274,1359087245765070848,1,11
60275,955894580880257024,1,11
60276,1264719729262047236,1,11
60277,903032481787637760,1,11
60278,762612282522210304,1,11
60279,1281356134486618112,1,11
60280,1329956281701044225,1,11
60281,989787930280505345,1,11
60282,368966423,1,11
60283,1193211039304814593,1,11
60284,1175812464652500992,1,11
60285,1370798433242599429,1,11
60286,1227596387271004160,1,11
60287,1371622434043015173,1,11
60288,1158771131828101120,1,11
60289,2972719846,1,11
60290,1146906227663880194,1,11
60291,1286432394891976705,1,11
60292,1246743038803705858,1,11
60293,887490796378873856,1,11
60294,1292440969313497089,1,11
60295,1251802776381915136,1,11
60296,1355165280230629384,1,11
60297,2401892892,1,11
60298,1256358892654788608,1,11
60299,1356110619230035968,1,11
60300,961897101776052232,1,11
60301,1046728976780197889,1,11
60302,305517879,1,11
60303,1258489263081095169,1,11
60304,3474736041,1,11
60305,1379982713986428932,1,11
60306,1374622963690004481,1,11
60307,3003532514,1,11
60308,944942177066594305,1,11
60309,1263352074621849600,1,11
60310,1300759010950500353,1,11
60311,1168407836541489152,1,11
60312,1324015352754352135,1,11
60313,428015668,1,11
60314,1241424249421733890,1,11
60315,1364563307898826757,1,11
60316,1369180438686752771,1,11
60317,824918529778601985,1,11
60318,1214626846815539208,1,11
60319,1348651332715106305,1,11
60320,1364804114450812933,1,11
60321,3404193315,1,11
60322,493883785,1,11
60323,1369067054473560067,1,11
60324,1318837986759421953,1,11
60325,1267213972882821120,1,11
60326,1335358237919629314,1,11
60327,1148596621975969792,1,11
60328,961860742919028736,1,11
60329,860075205997318144,1,11
60330,1208502131587715072,1,11
60331,1322071238878109696,1,11
60332,1288554533677916160,1,11
60333,1311665784435826700,1,11
60334,1091935240975773696,1,11
60335,2917838055,1,11
60336,903964344895119360,1,11
60337,1374105949431083013,1,11
60338,1254717518918430720,1,11
60339,1242048468891418625,1,11
60340,3014515389,1,11
60341,982696091920617474,1,11
60342,1142532499857448960,1,11
60343,1264590778153787393,1,11
60344,1472855744,1,11
60345,1208489943909195776,1,11
60346,1214225219818147842,1,11
60347,749649396762116096,1,11
60348,1229455694535045120,1,11
60349,4831261722,1,11
60350,1145945476048543746,1,11
60351,1357385456762109959,1,11
60352,2288598220,1,11
60353,1377978958344380417,1,11
60354,434395843,1,11
60355,1205498884660826113,1,11
60356,993557732400779265,1,11
60357,967283648687935488,1,11
60358,1361961920564236293,1,11
60359,1234940575759110147,1,11
60360,1206320557,1,11
60361,1146060996449984521,1,11
60362,159894321,1,11
60363,1347942262748143616,1,11
60364,316948051,1,11
60365,998909195205447681,1,11
60366,1194483247205568514,1,11
60367,1022665480929243137,1,11
60368,1256036855457382401,1,11
60369,1328008444952137728,1,11
60370,1634068585,1,11
60371,942822495064920065,1,11
60372,1344955709528698885,1,11
60373,738363529728798720,1,11
60374,1356873234671689728,1,11
60375,2289356323,1,11
60376,2608660835,1,11
60377,2434422258,1,11
60378,1269757980758741000,1,11
60379,4705647620,1,11
60380,1309916113195720709,1,11
60381,1310982379851460608,1,11
60382,956937200540766209,1,11
60383,932048685566955520,1,11
60384,1204775744456536074,1,11
60385,1102980191863914496,1,11
60386,2579902117,1,11
60387,1239869084705136640,1,11
60388,1262726030395166720,1,11
60389,889561502558060546,1,11
60390,1292911455294099457,1,11
60391,1304244798874943490,1,11
60392,375531360,1,11
60393,1351255605445599235,1,11
60394,448277497,1,11
60395,1893087368,1,11
60396,2182681840,1,11
60397,735386810080169985,1,11
60398,1267926774068973581,1,11
60399,1074329463251525632,1,11
60400,890547349189263360,1,11
60401,1251286847805968386,1,11
60402,857350554573578241,1,11
60403,1163577179285925889,1,11
60404,1310572197220626432,1,11
60405,772187918349721601,1,11
60406,1360135463269527552,1,11
60407,1353773113696276480,1,11
60408,1286818056186912768,1,11
60409,915165975250599936,1,11
60410,1078909732646203392,1,11
60411,3023219973,1,11
60412,937682221,1,11
60413,1131503136915562496,1,11
60414,1241749811226980357,1,11
60415,1315302230317240320,1,11
60416,1158535282288922624,1,11
60417,1193684179541807104,1,11
60418,973264357411958784,1,11
60419,1081663966999400448,1,11
60420,600475162,1,11
60421,1211321061276442625,1,11
60422,1263892407491473409,1,11
60423,3505246942,1,11
60424,976222822203908096,1,11
60425,1370267201123577856,1,11
60426,1197312780593979399,1,11
60427,1201413573282541569,1,11
60428,161501685,1,11
60429,266596773,1,11
60430,1308452878433083399,1,11
60431,1341791122960625671,1,11
60432,1048175390760607744,1,11
60433,393300052,1,11
60434,1168624868604207105,1,11
60435,789799483198541825,1,11
60436,1173274793078067209,1,11
60437,1371002688964558849,1,11
60438,1240589942960635906,1,11
60439,1333535925972987914,1,11
60440,1221492978864267264,1,11
60441,1351856613469130753,1,11
60442,1253805064004734978,1,11
60443,1081916392750964737,1,11
60444,1336181664444260354,1,11
60445,1186354118782271489,1,11
60446,1053230454512476160,1,11
60447,1264974157403619328,1,11
60448,1058861270588444672,1,11
60449,1298047730,1,11
60450,1342548770236600321,1,11
60451,1075287634937856001,1,11
60452,348900717,1,11
60453,1265759640706600962,1,11
60454,950474209775570944,1,11
60455,1086007572270854145,1,11
60456,934015714364620802,1,11
60457,1224532127380840450,1,11
60458,1289524580038606848,1,11
60459,1232873784094396425,1,11
60460,1364293670598492162,1,11
60461,1349461153257283584,1,11
60462,1365349970879139840,1,11
60463,1200436199049121792,1,11
60464,771679445052719105,1,11
60465,1232989861084368896,1,11
60466,1219295590984699906,1,11
60467,1243064714944528385,1,11
60468,948994040443363328,1,11
60469,1167496114620309505,1,11
60470,1377965681140977667,1,11
60471,1359109760084303875,1,11
60472,1220959652621553666,1,11
60473,1154341329608069121,1,11
60474,263235900,1,11
60475,1088521047543087112,1,11
60476,1372067925243396096,1,11
60477,2544956325,1,11
60478,1294729971420848129,1,11
60479,194686413,1,11
60480,809539138642997248,1,11
60481,958432606986686464,1,11
60482,1108709185049554944,1,11
60483,1293860942091096065,1,11
60484,1352702542929649666,1,11
60485,909514593424338944,1,11
60486,1536451392,1,11
60487,349157763,1,11
60488,2848565253,1,11
60489,761934377798565891,1,11
60490,1012295023461851137,1,11
60491,1263914937891651584,1,11
60492,1276234541980680193,1,11
60493,1375048617380175873,1,11
60494,561405170,1,11
60495,851208772030693381,1,11
60496,1318953933482696706,1,11
60497,1257671410958381056,1,11
60498,1303730485005373445,1,11
60499,1006155415166603264,1,11
60500,1119148043238948864,1,11
60501,1368515994495426564,1,11
60502,4817413259,1,11
60503,795267833936707584,1,11
60504,361902100,1,11
60505,1192807084255055872,1,11
60506,1215015175478239234,1,11
60507,739381549255249920,1,11
60508,1350507773310726148,1,11
60509,1187054169825464321,1,11
60510,1215122399055818752,1,11
60511,576705887,1,11
60512,3294046659,1,11
60513,851384035125243904,1,11
60514,1250930904974987271,1,11
60515,964926163247357953,1,11
60516,1268393994532335616,1,11
60517,933446773028290560,1,11
60518,257493338,1,11
60519,975352379192299520,1,11
60520,832814308794982400,1,11
60521,1317795841789362178,1,11
60522,775697509184339968,1,11
60523,707630155,1,11
60524,1229812202900684801,1,11
60525,1340435298854027268,1,11
60526,1357817682431799299,1,11
60527,128917676,1,11
60528,1319653239512498176,1,11
60529,1325025740803497987,1,11
60530,1153119541498654720,1,11
60531,1130242418643800064,1,11
60532,1353171082673577986,1,11
60533,1244619148262547456,1,11
60534,1345036038020841477,1,11
60535,836224368254586880,1,11
60536,1186301466849480704,1,11
60537,1073258071537975307,1,11
60538,1051129201041055744,1,11
60539,948675157442342915,1,11
60540,1087146391917510656,1,11
60541,856490561544564736,1,11
60542,149608607,1,11
60543,1217701869855891456,1,11
60544,1319468190498422786,1,11
60545,1094302492932886528,1,11
60546,2368866604,1,11
60547,1043642542061965313,1,11
60548,1059123492245913601,1,11
60549,1053372888047345664,1,11
60550,440064982,1,11
60551,1170613216050864128,1,11
60552,1318598876044066820,1,11
60553,1197497456562491392,1,11
60554,2770296801,1,11
60555,820916664975888384,1,11
60556,945950457289166848,1,11
60557,3026399217,1,11
60558,1663247682,1,11
60559,995561004795875328,1,11
60560,2176693132,1,11
60561,1197239241257959424,1,11
60562,1163734386103214081,1,11
60563,315294285,1,11
60564,954407921869258757,1,11
60565,1301068565978718209,1,11
60566,3420408412,1,11
60567,981284526017122305,1,11
60568,2882811159,1,11
60569,1083397180994584577,1,11
60570,1089769752539598848,1,11
60571,1145402518249361408,1,11
60572,701862449,1,11
60573,1067517811453583360,1,11
60574,1308376147131011072,1,11
60575,1206717192974278656,1,11
60576,1158773385876443136,1,11
60577,819617444960628736,1,11
60578,1259751608877015041,1,11
60579,811146165894856705,1,11
60580,1163077893741789186,1,11
60581,283429307,1,11
60582,942458082604539904,1,11
60583,1188644002674987008,1,11
60584,1255649991978364928,1,11
60585,1200490166374322179,1,11
60586,1019205997854908416,1,11
60587,1218996343286517762,1,11
60588,902565223760105473,1,11
60589,1317520872945651715,1,11
60590,1269985127184072705,1,11
60591,1292830512814358534,1,11
60592,1314774882325069824,1,11
60593,1327897182360449024,1,11
60594,1085440890007621632,1,11
60595,1018513396919078913,1,11
60596,1103700785165152256,1,11
60597,1122950073430827008,1,11
60598,1150658103974797313,1,11
60599,4861964057,1,11
60600,1332565021352730625,1,11
60601,1272516910442254338,1,11
60602,1105238306541965312,1,11
60603,1342789955622477824,1,11
60604,982057621501997056,1,11
60605,1070709668,1,11
60606,1039263787931627520,1,11
60607,539208593,1,11
60608,1171465074080247814,1,11
60609,1242535036718665733,1,11
60610,1371484470315003907,1,11
60611,588872396,1,11
60612,1320940165733453825,1,11
60613,1089291358488223745,1,11
60614,1264778516584898560,1,11
60615,1361346368468635651,1,11
60616,1254135943537332225,1,11
60617,945566653517107200,1,11
60618,1343583144272916480,1,11
60619,797417386605428736,1,11
60620,89708691,1,11
60621,856140311013281792,1,11
60622,1316944250832117760,1,11
60623,2715766593,1,11
60624,1345028749876736001,1,11
60625,1196321982813548545,1,11
60626,1186939869597184002,1,11
60627,1162557981852143619,1,11
60628,983076259080146944,1,11
60629,476458508,1,11
60630,1104001217796161537,1,11
60631,1135986022431567874,1,11
60632,1487296932,1,11
60633,1953925208,1,11
60634,1148740924798918661,1,11
60635,285231728,1,11
60636,1080522631038803968,1,11
60637,788287884939890688,1,11
60638,777767362686816256,1,11
60639,1243193615326875648,1,11
60640,1272977987915460609,1,11
60641,1035556057647669250,1,11
60642,1346513938578608130,1,11
60643,601224898,1,11
60644,792340154639933445,1,11
60645,374015163,1,11
60646,719489594241191936,1,11
60647,2606640662,1,11
60648,1011597204,1,11
60649,4882491587,1,11
60650,750316850634956801,1,11
60651,1850941428,1,11
60652,1371956865362489350,1,11
60653,777916636988895232,1,11
60654,935409727676219392,1,11
60655,884868452812455936,1,11
60656,2718834946,1,11
60657,4058906535,1,11
60658,281147001,1,11
60659,1295304062372585473,1,11
60660,1288098696337543168,1,11
60661,4073856375,1,11
60662,1348148235832012800,1,11
60663,1293964765618933760,1,11
60664,145365784,1,11
60665,1342771358862864384,1,11
60666,1189460078052679680,1,11
60667,377373617,1,11
60668,928351918891655169,1,11
60669,792768257333788672,1,11
60670,1340423905224343553,1,11
60671,4100364983,1,11
60672,1142646733337444358,1,11
60673,303425413,1,11
60674,1250627109627797505,1,11
60675,372675972,1,11
60676,187864138,1,11
60677,4767143313,1,11
60678,1085674692080472065,1,11
60679,1092196478796382210,1,11
60680,285620626,1,11
60681,1235753313892798464,1,11
60682,1175214753888854016,1,11
60683,1344644029678555137,1,11
60684,80279362,1,11
60685,1194891590780772352,1,11
60686,3670778419,1,11
60687,1088466761723330560,1,11
60688,463919951,1,11
60689,772948116920295424,1,11
60690,1157400638038433794,1,11
60691,207548334,1,11
60692,408678855,1,11
60693,1074675570619936768,1,11
60694,887253472327991296,1,11
60695,1017071186,1,11
60696,1052324724,1,11
60697,1363241441523355651,1,11
60698,611704361,1,11
60699,1104673618108342272,1,11
60700,1704547080,1,11
60701,1189836890150715395,1,11
60702,1291090062374055936,1,11
60703,1233810178153353216,1,11
60704,1028299253020545024,1,11
60705,529495722,1,11
60706,54005092,1,11
60707,1186846851728846848,1,11
60708,767347920656097280,1,11
60709,534152046,1,11
60710,3130818092,1,11
60711,1099618659134255104,1,11
60712,185641468,1,11
60713,1266787073564041216,1,11
60714,1060432221847330816,1,11
60715,1367253238907604997,1,11
60716,1374083264265261059,1,11
60717,1312766119351115782,1,11
60718,1323792543134457861,1,11
60719,1373607502542209032,1,11
60720,1346505916196286466,1,11
60721,939710542339506177,1,11
60722,1215875275587715073,1,11
60723,234108726,1,11
60724,751022136,1,11
60725,872230211118653443,1,11
60726,1163960543033606145,1,11
60727,781439584316121088,1,11
60728,4490722456,1,11
60729,1251534188953718786,1,11
60730,1082371385832427520,1,11
60731,1373297018748211204,1,11
60732,3507679035,1,11
60733,185591923,1,11
60734,1252670768921694208,1,11
60735,724294052712189952,1,11
60736,811849800,1,11
60737,842637943693082624,1,11
60738,750017627251179520,1,11
60739,1942244875,1,11
60740,613516648,1,11
60741,1003200067283685376,1,11
60742,1194476046793543680,1,11
60743,1224431930856431616,1,11
60744,975761058,1,11
60745,1277274660204351488,1,11
60746,914649204013879296,1,11
60747,724274833299746817,1,11
60748,987368018022891520,1,11
60749,880376067604848640,1,11
60750,1039103269375811585,1,11
60751,931968067655086081,1,11
60752,1269020957143859201,1,11
60753,1285517633538924545,1,11
60754,1266374855919730688,1,11
60755,1251502121133973506,1,11
60756,1210102673569144832,1,11
60757,1241723611498590209,1,11
60758,947764433647996928,1,11
60759,1312107661845049344,1,11
60760,151553293,1,11
60761,1213746333774798848,1,11
60762,2174937844,1,11
60763,882932059022385152,1,11
60764,1194261953826435072,1,11
60765,977146263492841472,1,11
60766,1165206280421695489,1,11
60767,1352659893984092163,1,11
60768,1114743672329908225,1,11
60769,968317271692206088,1,11
60770,1142429017427054592,1,11
60771,1291049198217986049,1,11
60772,1089470432233828352,1,11
60773,1118449642394537985,1,11
60774,4924525425,1,11
60775,3309997534,1,11
60776,1265253996907958272,1,11
60777,3023691259,1,11
60778,1365670569459527680,1,11
60779,875293290651889664,1,11
60780,1321451272621477888,1,11
60781,1122088605235777536,1,11
60782,1228885983657066496,1,11
60783,982816039359705088,1,11
60784,1001229893370343424,1,11
60785,195076578,1,11
60786,1087129512884752384,1,11
60787,1108476640013754368,1,11
60788,529322457,1,11
60789,1309073930293043200,1,11
60790,1301074323361464322,1,11
60791,1216665232250146816,1,11
60792,2895992257,1,11
60793,3309419189,1,11
60794,882280453377601537,1,11
60795,1344908424178446336,1,11
60796,769156621024964608,1,11
60797,725708641,1,11
60798,1217984183622078464,1,11
60799,1325782790663790592,1,11
60800,1335848387317526529,1,11
60801,1333040594705412096,1,11
60802,1346803856001409027,1,11
60803,459134806,1,11
60804,1267481645843730433,1,11
60805,1203776032282685440,1,11
60806,1366291109480136706,1,11
60807,1290783934515642370,1,11
60808,1259826999742390272,1,11
60809,1310432261242748928,1,11
60810,3370787716,1,11
60811,1365995814766673920,1,11
60812,1320084437275758594,1,11
60813,1265370962335272960,1,11
60814,99257228,1,11
60815,1173544078652428288,1,11
60816,1240041141795512332,1,11
60817,1265421544798523395,1,11
60818,1274473369732341760,1,11
60819,1214858229085286400,1,11
60820,1198922092944723968,1,11
60821,917773225173581825,1,11
60822,430565525,1,11
60823,1162334727866597376,1,11
60824,1289094177209421824,1,11
60825,980373222070865920,1,11
60826,3178688133,1,11
60827,1365246223809142785,1,11
60828,946745341935849473,1,11
60829,1372893667040575491,1,11
60830,1363817887635537922,1,11
60831,277508786,1,11
60832,1354782904367394816,1,11
60833,1098143271249985538,1,11
60834,1359315010816790531,1,11
60835,1352535264665743360,1,11
60836,1309502303582466050,1,11
60837,1355504121357459459,1,11
60838,983934143800266752,1,11
60839,889636586069118978,1,11
60840,4555261997,1,11
60841,1243739778685775872,1,11
60842,960813631,1,11
60843,1147153271993380864,1,11
60844,2452085308,1,11
60845,1340816845528576002,1,11
60846,1068495259,1,11
60847,1189553774467190785,1,11
60848,1265952544288841729,1,11
60849,1209049891474989056,1,11
60850,1180609063396265985,1,11
60851,1273399087027695625,1,11
60852,1370412576790740997,1,11
60853,3100254605,1,11
60854,1343857417088589825,1,11
60855,2534288779,1,11
60856,1332391492858621952,1,11
60857,1245618676620857350,1,11
60858,1192082996435804160,1,11
60859,1119860713,1,11
60860,1257027053674803202,1,11
60861,4899027214,1,11
60862,1288443545913884673,1,11
60863,1272870772785192965,1,11
60864,166766370,1,11
60865,1873309962,1,11
60866,1641493129,1,11
60867,2918402290,1,11
60868,3482124077,1,11
60869,1291983423935000578,1,11
60870,2842613864,1,11
60871,1238437214817845248,1,11
60872,1060066286175174657,1,11
60873,707445153,1,11
60874,1214593894048059398,1,11
60875,1053352684470890496,1,11
60876,999393346706698246,1,11
60877,1136529477788475392,1,11
60878,1979542910,1,11
60879,948244304912375808,1,11
60880,1209368930,1,11
60881,1204729590658347008,1,11
60882,700389358990462976,1,11
60883,808600641027325953,1,11
60884,1232712181222952962,1,11
60885,102151342,1,11
60886,754767736442613761,1,11
60887,1045545505735036928,1,11
60888,1287570742989729792,1,11
60889,1039975676,1,11
60890,1170045124673511424,1,11
60891,1227731782797316097,1,11
60892,1170903978965635072,1,11
60893,401324709,1,11
60894,1219714073149001728,1,11
60895,1140592644181102592,1,11
60896,141356172,1,11
60897,246539887,1,11
60898,1072721456184918018,1,11
60899,2219775088,1,11
60900,1169755114569175043,1,11
60901,1333838600845320199,1,11
60902,1011340269483122688,1,11
60903,270816767,1,11
60904,2896353689,1,11
60905,1066772648192028672,1,11
60906,1134413237733220352,1,11
60907,1321969831936167938,1,11
60908,1332087478426210306,1,11
60909,3401098540,1,11
60910,1134325716156375040,1,11
60911,1152233770956787712,1,11
60912,1263512635280166913,1,11
60913,226166695,1,11
60914,1213153830315016192,1,11
60915,1168272112315961349,1,11
60916,1102276626145034240,1,11
60917,893941226805899267,1,11
60918,1605965556,1,11
60919,1306215169111068677,1,11
60920,320165765,1,11
60921,1203940094517886978,1,11
60922,1108788712631140364,1,11
60923,1319742165535346688,1,11
60924,1249401849729474566,1,11
60925,555297754,1,11
60926,1370865919795281923,1,11
60927,1287435637369470977,1,11
60928,1329518200787243009,1,11
60929,1139728339512504320,1,11
60930,1222503894863024128,1,11
60931,294821511,1,11
60932,883599023520841728,1,11
60933,3300332476,1,11
60934,1284957714666393602,1,11
60935,1301905445158825986,1,11
60936,1366877663579758593,1,11
60937,1245483074206515205,1,11
60938,1338377230137913344,1,11
60939,842051587551965185,1,11
60940,946127869,1,11
60941,799779711090040832,1,11
60942,315284856,1,11
60943,877232189192232960,1,11
60944,1309069446732972032,1,11
60945,226331980,1,11
60946,1179892794913169410,1,11
60947,631933279,1,11
60948,1213526254898405376,1,11
60949,1234209518348881922,1,11
60950,2933925892,1,11
60951,1068727131243536391,1,11
60952,1085869569598730240,1,11
60953,4880240272,1,11
60954,1180094791683596288,1,11
60955,1084553377369993217,1,11
60956,960306709918076929,1,11
60957,785556707858583552,1,11
60958,3441049455,1,11
60959,941812221641936897,1,11
60960,1367253011408564229,1,11
60961,1245367556698931200,1,11
60962,1210617612339761153,1,11
60963,1348969134839787520,1,11
60964,295635491,1,11
60965,545749333,1,11
60966,1103775138271715328,1,11
60967,1065973452786552833,1,11
60968,1075303266458701824,1,11
60969,1345716426569641987,1,11
60970,4853329337,1,11
60971,722550186866839553,1,11
60972,584017976,1,11
60973,1364832202127769601,1,11
60974,721490060076560385,1,11
60975,1301790055451762689,1,11
60976,1261702986138636291,1,11
60977,1113710444567568384,1,11
60978,1116445418857091072,1,11
60979,1172872394781933574,1,11
60980,1284345654454693889,1,11
60981,1852125510,1,11
60982,1271711085310156802,1,11
60983,1285165184777158656,1,11
60984,1177955105997512705,1,11
60985,1205499653682278400,1,11
60986,1315673380796928001,1,11
60987,1059326451495911425,1,11
60988,1186763264098754562,1,11
60989,1314991050474295297,1,11
60990,1319632071871156230,1,11
60991,1247266368531107842,1,11
60992,1011585530549690370,1,11
60993,1155445366910791680,1,11
60994,830126185032073216,1,11
60995,738987258917879808,1,11
60996,983945856587124736,1,11
60997,585267753,1,11
60998,2182476114,1,11
60999,1026511288275558401,1,11
61000,1296777643061379072,1,11
61001,1162381065920700418,1,11
61002,1332732848701313026,1,11
61003,1231918759318884352,1,11
61004,1167160043843870721,1,11
61005,1956313831,1,11
61006,761325834783293440,1,11
61007,984443531958857728,1,11
61008,1304670475466035205,1,11
61009,1174033038570905606,1,11
61010,1328681145605779461,1,11
61011,1326207837199081479,1,11
61012,2653009732,1,11
61013,1192168327294128128,1,11
61014,1258473036984078337,1,11
61015,356616571,1,11
61016,1319253358469914625,1,11
61017,754602015045652480,1,11
61018,631513119,1,11
61019,3437799785,1,11
61020,1166069150462152704,1,11
61021,367670675,1,11
61022,3340928314,1,11
61023,1091126954,1,11
61024,1244185027669344258,1,11
61025,847629955127099393,1,11
61026,539885501,1,11
61027,1202447573824475137,1,11
61028,3673902503,1,11
61029,971490140681056256,1,11
61030,1214936686045609984,1,11
61031,1366663658827378690,1,11
61032,2781763305,1,11
61033,1129892198777008128,1,11
61034,1364728317727940609,1,11
61035,1176845864628867081,1,11
61036,1336258336510119938,1,11
61037,1336926609929068544,1,11
61038,1220356630589640704,1,11
61039,1242565473432211456,1,11
61040,1241835811060027397,1,11
61041,1226515273219559424,1,11
61042,1247532043740692484,1,11
61043,1113663236782555136,1,11
61044,1217174491828191232,1,11
61045,1303658981051817991,1,11
61046,1345115432630542336,1,11
61047,1149212103032606720,1,11
61048,776161852267134977,1,11
61049,1243140855424221184,1,11
61050,1319369332502204416,1,11
61051,1086647220051546113,1,11
61052,858727182314737665,1,11
61053,762183384001110016,1,11
61054,1109235758701924354,1,11
61055,969875136,1,11
61056,1334894502205599754,1,11
61057,724902786,1,11
61058,1215924030756347905,1,11
61059,214994693,1,11
61060,1366662097787113481,1,11
61061,1151145211810263040,1,11
61062,1172491433472909312,1,11
61063,1329712676918976512,1,11
61064,848820559760814080,1,11
61065,942683325675827201,1,11
61066,1347518344417705987,1,11
61067,1166405197154922498,1,11
61068,1092018903436398592,1,11
61069,257877520,1,11
61070,2559254021,1,11
61071,1326262680617889794,1,11
61072,1244171783890231296,1,11
61073,3325015923,1,11
61074,768534090454884352,1,11
61075,929558342,1,11
61076,854171481827422208,1,11
61077,1933509547,1,11
61078,856677669311741953,1,11
61079,147419175,1,11
61080,1343544798951714816,1,11
61081,820759679932440576,1,11
61082,1318545150587568132,1,11
61083,1012501465,1,11
61084,1257706131692179457,1,11
61085,1156851130674139137,1,11
61086,2825001623,1,11
61087,1164987286376845312,1,11
61088,958137291217784832,1,11
61089,1359164783916969995,1,11
61090,773647722746372097,1,11
61091,798900886324080640,1,11
61092,4211836210,1,11
61093,594948055,1,11
61094,230440669,1,11
61095,1212727787724759040,1,11
61096,829676064125440000,1,11
61097,2299721867,1,11
61098,72666743,1,11
61099,1175845713017745408,1,11
61100,1310952597570883584,1,11
61101,1081192479569993728,1,11
61102,1274014315683725319,1,11
61103,223436188,1,11
61104,1242831466578554882,1,11
61105,452922546,1,11
61106,1225052819520196609,1,11
61107,461765701,1,11
61108,1184512275283087360,1,11
61109,1046432856988418048,1,11
61110,2445815576,1,11
61111,822282198,1,11
61112,1242798446022664192,1,11
61113,748193063453999104,1,11
61114,1223884837075005440,1,11
61115,1157219575,1,11
61116,1166837187318636546,1,11
61117,782162601526657024,1,11
61118,1209234381602279424,1,11
61119,594068176,1,11
61120,894092820616802304,1,11
61121,1355300835123736577,1,11
61122,962066572905873409,1,11
61123,1089324358244413440,1,11
61124,1134026316494376960,1,11
61125,868048043261784064,1,11
61126,3019983015,1,11
61127,228536201,1,11
61128,192632337,1,11
61129,1180130425026555905,1,11
61130,860665804857147392,1,11
61131,4860643085,1,11
61132,1133010157124935680,1,11
61133,1350029541717237761,1,11
61134,457705970,1,11
61135,2963957014,1,11
61136,1297461077748469760,1,11
61137,1247933783258562561,1,11
61138,1205573452540923905,1,11
61139,482043130,1,11
61140,820532354749964288,1,11
61141,1284364203944484865,1,11
61142,772236489065435136,1,11
61143,2997687022,1,11
61144,1085171012,1,11
61145,1091453107421306882,1,11
61146,1254466434580783104,1,11
61147,1087302249141989376,1,11
61148,3064609612,1,11
61149,964940444986683393,1,11
61150,1103077641362567170,1,11
61151,1010495217437429760,1,11
61152,1216735447042396161,1,11
61153,1258160027149443072,1,11
61154,1308180540525338629,1,11
61155,2358171912,1,11
61156,198438392,1,11
